date,stock_id_x,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseLimit,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,Note,OffsetLoanAndShort,ShortSaleBuy,ShortSaleCashRepayment,ShortSaleLimit,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance,stock_id_y,buy,name,sell,stock_id,stock_name,InternationalCode,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio,NumberOfSharesIssued,RecentlyDeclareDate,note
2021-05-12,2330,2899.0,63.0,6482595.0,3506.0,36349.0,37019.0, ,134.0,31.0,5.0,6482595.0,122.0,157.0,71.0,2330,2920974.0,Dealer_self,1997738.0,2330,台積電,TW0002330008,6610410725,19319969733,25.49,74.5,100.0,100.0,25930380458,2020-05-25,
2021-05-12,2330,2899.0,63.0,6482595.0,3506.0,36349.0,37019.0, ,134.0,31.0,5.0,6482595.0,122.0,157.0,71.0,2330,1497000.0,Dealer_Hedging,1742300.0,2330,台積電,TW0002330008,6610410725,19319969733,25.49,74.5,100.0,100.0,25930380458,2020-05-25,
2021-05-13,2330,1517.0,64.0,6482595.0,1363.0,36439.0,36349.0, ,61.0,52.0,0.0,6482595.0,113.0,218.0,157.0,2330,26384722.0,Foreign_Investor,37945882.0,2330,台積電,TW0002330008,6622133697,19308246761,25.53,74.46,100.0,100.0,25930380458,2020-05-25,
2021-05-13,2330,1517.0,64.0,6482595.0,1363.0,36439.0,36349.0, ,61.0,52.0,0.0,6482595.0,113.0,218.0,157.0,2330,0.0,Foreign_Dealer_Self,0.0,2330,台積電,TW0002330008,6622133697,19308246761,25.53,74.46,100.0,100.0,25930380458,2020-05-25,
2021-05-13,2330,1517.0,64.0,6482595.0,1363.0,36439.0,36349.0, ,61.0,52.0,0.0,6482595.0,113.0,218.0,157.0,2330,462648.0,Investment_Trust,91000.0,2330,台積電,TW0002330008,6622133697,19308246761,25.53,74.46,100.0,100.0,25930380458,2020-05-25,
2021-05-13,2330,1517.0,64.0,6482595.0,1363.0,36439.0,36349.0, ,61.0,52.0,0.0,6482595.0,113.0,218.0,157.0,2330,2036106.0,Dealer_self,2879597.0,2330,台積電,TW0002330008,6622133697,19308246761,25.53,74.46,100.0,100.0,25930380458,2020-05-25,
2021-05-13,2330,1517.0,64.0,6482595.0,1363.0,36439.0,36349.0, ,61.0,52.0,0.0,6482595.0,113.0,218.0,157.0,2330,662000.0,Dealer_Hedging,705000.0,2330,台積電,TW0002330008,6622133697,19308246761,25.53,74.46,100.0,100.0,25930380458,2020-05-25,
2021-05-14,2330,659.0,63.0,6482595.0,1974.0,35061.0,36439.0, ,19.0,17.0,0.0,6482595.0,103.0,304.0,218.0,2330,18469270.0,Foreign_Investor,16032642.0,2330,台積電,TW0002330008,6622776609,19307603849,25.54,74.45,100.0,100.0,25930380458,2020-05-25,
2021-05-14,2330,659.0,63.0,6482595.0,1974.0,35061.0,36439.0, ,19.0,17.0,0.0,6482595.0,103.0,304.0,218.0,2330,0.0,Foreign_Dealer_Self,0.0,2330,台積電,TW0002330008,6622776609,19307603849,25.54,74.45,100.0,100.0,25930380458,2020-05-25,
2021-05-14,2330,659.0,63.0,6482595.0,1974.0,35061.0,36439.0, ,19.0,17.0,0.0,6482595.0,103.0,304.0,218.0,2330,800234.0,Investment_Trust,8000.0,2330,台積電,TW0002330008,6622776609,19307603849,25.54,74.45,100.0,100.0,25930380458,2020-05-25,
2021-05-14,2330,659.0,63.0,6482595.0,1974.0,35061.0,36439.0, ,19.0,17.0,0.0,6482595.0,103.0,304.0,218.0,2330,919000.0,Dealer_self,1491954.0,2330,台積電,TW0002330008,6622776609,19307603849,25.54,74.45,100.0,100.0,25930380458,2020-05-25,
2021-05-14,2330,659.0,63.0,6482595.0,1974.0,35061.0,36439.0, ,19.0,17.0,0.0,6482595.0,103.0,304.0,218.0,2330,498000.0,Dealer_Hedging,492598.0,2330,台積電,TW0002330008,6622776609,19307603849,25.54,74.45,100.0,100.0,25930380458,2020-05-25,
2021-05-17,2330,1045.0,47.0,6482595.0,1761.0,34298.0,35061.0, ,18.0,49.0,0.0,6482595.0,115.0,370.0,304.0,2330,28392576.0,Foreign_Investor,20987115.0,2330,台積電,TW0002330008,6615114148,19315266310,25.51,74.48,100.0,100.0,25930380458,2020-05-25,
2021-05-17,2330,1045.0,47.0,6482595.0,1761.0,34298.0,35061.0, ,18.0,49.0,0.0,6482595.0,115.0,370.0,304.0,2330,0.0,Foreign_Dealer_Self,0.0,2330,台積電,TW0002330008,6615114148,19315266310,25.51,74.48,100.0,100.0,25930380458,2020-05-25,
2021-05-17,2330,1045.0,47.0,6482595.0,1761.0,34298.0,35061.0, ,18.0,49.0,0.0,6482595.0,115.0,370.0,304.0,2330,621381.0,Investment_Trust,20000.0,2330,台積電,TW0002330008,6615114148,19315266310,25.51,74.48,100.0,100.0,25930380458,2020-05-25,
2021-05-17,2330,1045.0,47.0,6482595.0,1761.0,34298.0,35061.0, ,18.0,49.0,0.0,6482595.0,115.0,370.0,304.0,2330,912772.0,Dealer_self,394999.0,2330,台積電,TW0002330008,6615114148,19315266310,25.51,74.48,100.0,100.0,25930380458,2020-05-25,
2021-05-17,2330,1045.0,47.0,6482595.0,1761.0,34298.0,35061.0, ,18.0,49.0,0.0,6482595.0,115.0,370.0,304.0,2330,1154000.0,Dealer_Hedging,513113.0,2330,台積電,TW0002330008,6615114148,19315266310,25.51,74.48,100.0,100.0,25930380458,2020-05-25,
2021-05-18,2330,1113.0,25.0,6482595.0,1818.0,33568.0,34298.0, ,8.0,48.0,1.0,6482595.0,98.0,419.0,370.0,2330,23002529.0,Foreign_Investor,14041296.0,2330,台積電,TW0002330008,6607177043,19323203415,25.48,74.51,100.0,100.0,25930380458,2020-05-25,
2021-05-18,2330,1113.0,25.0,6482595.0,1818.0,33568.0,34298.0, ,8.0,48.0,1.0,6482595.0,98.0,419.0,370.0,2330,0.0,Foreign_Dealer_Self,0.0,2330,台積電,TW0002330008,6607177043,19323203415,25.48,74.51,100.0,100.0,25930380458,2020-05-25,
2021-05-18,2330,1113.0,25.0,6482595.0,1818.0,33568.0,34298.0, ,8.0,48.0,1.0,6482595.0,98.0,419.0,370.0,2330,256000.0,Investment_Trust,10000.0,2330,台積電,TW0002330008,6607177043,19323203415,25.48,74.51,100.0,100.0,25930380458,2020-05-25,
2021-05-18,2330,1113.0,25.0,6482595.0,1818.0,33568.0,34298.0, ,8.0,48.0,1.0,6482595.0,98.0,419.0,370.0,2330,1171031.0,Dealer_self,572875.0,2330,台積電,TW0002330008,6607177043,19323203415,25.48,74.51,100.0,100.0,25930380458,2020-05-25,
2021-05-18,2330,1113.0,25.0,6482595.0,1818.0,33568.0,34298.0, ,8.0,48.0,1.0,6482595.0,98.0,419.0,370.0,2330,587000.0,Dealer_Hedging,134450.0,2330,台積電,TW0002330008,6607177043,19323203415,25.48,74.51,100.0,100.0,25930380458,2020-05-25,
2021-05-19,2330,575.0,26.0,6482595.0,1011.0,33106.0,33568.0, ,8.0,42.0,11.0,6482595.0,69.0,435.0,419.0,2330,12153833.0,Foreign_Investor,18009438.0,2330,台積電,TW0002330008,6601814857,19328565601,25.45,74.54,100.0,100.0,25930380458,2021-05-19, <a href='https://mops.twse.com.tw/mops/web/t98sb02' target=_blank>2</a>
2021-05-19,2330,575.0,26.0,6482595.0,1011.0,33106.0,33568.0, ,8.0,42.0,11.0,6482595.0,69.0,435.0,419.0,2330,0.0,Foreign_Dealer_Self,0.0,2330,台積電,TW0002330008,6601814857,19328565601,25.45,74.54,100.0,100.0,25930380458,2021-05-19, <a href='https://mops.twse.com.tw/mops/web/t98sb02' target=_blank>2</a>
2021-05-19,2330,575.0,26.0,6482595.0,1011.0,33106.0,33568.0, ,8.0,42.0,11.0,6482595.0,69.0,435.0,419.0,2330,28218.0,Investment_Trust,11000.0,2330,台積電,TW0002330008,6601814857,19328565601,25.45,74.54,100.0,100.0,25930380458,2021-05-19, <a href='https://mops.twse.com.tw/mops/web/t98sb02' target=_blank>2</a>
2021-05-19,2330,575.0,26.0,6482595.0,1011.0,33106.0,33568.0, ,8.0,42.0,11.0,6482595.0,69.0,435.0,419.0,2330,689000.0,Dealer_self,904083.0,2330,台積電,TW0002330008,6601814857,19328565601,25.45,74.54,100.0,100.0,25930380458,2021-05-19, <a href='https://mops.twse.com.tw/mops/web/t98sb02' target=_blank>2</a>
2021-05-19,2330,575.0,26.0,6482595.0,1011.0,33106.0,33568.0, ,8.0,42.0,11.0,6482595.0,69.0,435.0,419.0,2330,125000.0,Dealer_Hedging,634230.0,2330,台積電,TW0002330008,6601814857,19328565601,25.45,74.54,100.0,100.0,25930380458,2021-05-19, <a href='https://mops.twse.com.tw/mops/web/t98sb02' target=_blank>2</a>
2021-05-20,2330,454.0,195.0,6482595.0,582.0,32783.0,33106.0, ,7.0,33.0,3.0,6482595.0,33.0,432.0,435.0,2330,23198522.0,Foreign_Investor,25317401.0,2330,台積電,TW0002330008,6606685392,19323695066,25.47,74.52,100.0,100.0,25930380458,2021-05-19,
2021-05-20,2330,454.0,195.0,6482595.0,582.0,32783.0,33106.0, ,7.0,33.0,3.0,6482595.0,33.0,432.0,435.0,2330,0.0,Foreign_Dealer_Self,0.0,2330,台積電,TW0002330008,6606685392,19323695066,25.47,74.52,100.0,100.0,25930380458,2021-05-19,
2021-05-20,2330,454.0,195.0,6482595.0,582.0,32783.0,33106.0, ,7.0,33.0,3.0,6482595.0,33.0,432.0,435.0,2330,149218.0,Investment_Trust,9000.0,2330,台積電,TW0002330008,6606685392,19323695066,25.47,74.52,100.0,100.0,25930380458,2021-05-19,
2021-05-20,2330,454.0,195.0,6482595.0,582.0,32783.0,33106.0, ,7.0,33.0,3.0,6482595.0,33.0,432.0,435.0,2330,468003.0,Dealer_self,1469083.0,2330,台積電,TW0002330008,6606685392,19323695066,25.47,74.52,100.0,100.0,25930380458,2021-05-19,
2021-05-20,2330,454.0,195.0,6482595.0,582.0,32783.0,33106.0, ,7.0,33.0,3.0,6482595.0,33.0,432.0,435.0,2330,36000.0,Dealer_Hedging,209093.0,2330,台積電,TW0002330008,6606685392,19323695066,25.47,74.52,100.0,100.0,25930380458,2021-05-19,
2021-05-21,2330,462.0,40.0,6482595.0,842.0,32363.0,32783.0, ,3.0,22.0,4.0,6482595.0,34.0,440.0,432.0,2330,18999141.0,Foreign_Investor,15323947.0,2330,台積電,TW0002330008,6603237774,19327142684,25.46,74.53,100.0,100.0,25930380458,2021-05-19,
2021-05-21,2330,462.0,40.0,6482595.0,842.0,32363.0,32783.0, ,3.0,22.0,4.0,6482595.0,34.0,440.0,432.0,2330,0.0,Foreign_Dealer_Self,0.0,2330,台積電,TW0002330008,6603237774,19327142684,25.46,74.53,100.0,100.0,25930380458,2021-05-19,
2021-05-21,2330,462.0,40.0,6482595.0,842.0,32363.0,32783.0, ,3.0,22.0,4.0,6482595.0,34.0,440.0,432.0,2330,87000.0,Investment_Trust,6000.0,2330,台積電,TW0002330008,6603237774,19327142684,25.46,74.53,100.0,100.0,25930380458,2021-05-19,
2021-05-21,2330,462.0,40.0,6482595.0,842.0,32363.0,32783.0, ,3.0,22.0,4.0,6482595.0,34.0,440.0,432.0,2330,299909.0,Dealer_self,277100.0,2330,台積電,TW0002330008,6603237774,19327142684,25.46,74.53,100.0,100.0,25930380458,2021-05-19,
2021-05-21,2330,462.0,40.0,6482595.0,842.0,32363.0,32783.0, ,3.0,22.0,4.0,6482595.0,34.0,440.0,432.0,2330,192000.0,Dealer_Hedging,83569.0,2330,台積電,TW0002330008,6603237774,19327142684,25.46,74.53,100.0,100.0,25930380458,2021-05-19,
2021-05-24,2330,477.0,21.0,6482595.0,352.0,32467.0,32363.0, ,2.0,20.0,2.0,6482595.0,3.0,421.0,440.0,2330,9517141.0,Foreign_Investor,8941060.0,2330,台積電,TW0002330008,6602661693,19327718765,25.46,74.53,100.0,100.0,25930380458,2021-05-19,
2021-05-24,2330,477.0,21.0,6482595.0,352.0,32467.0,32363.0, ,2.0,20.0,2.0,6482595.0,3.0,421.0,440.0,2330,0.0,Foreign_Dealer_Self,0.0,2330,台積電,TW0002330008,6602661693,19327718765,25.46,74.53,100.0,100.0,25930380458,2021-05-19,
2021-05-24,2330,477.0,21.0,6482595.0,352.0,32467.0,32363.0, ,2.0,20.0,2.0,6482595.0,3.0,421.0,440.0,2330,13218.0,Investment_Trust,146000.0,2330,台積電,TW0002330008,6602661693,19327718765,25.46,74.53,100.0,100.0,25930380458,2021-05-19,
2021-05-24,2330,477.0,21.0,6482595.0,352.0,32467.0,32363.0, ,2.0,20.0,2.0,6482595.0,3.0,421.0,440.0,2330,170260.0,Dealer_self,674843.0,2330,台積電,TW0002330008,6602661693,19327718765,25.46,74.53,100.0,100.0,25930380458,2021-05-19,
2021-05-24,2330,477.0,21.0,6482595.0,352.0,32467.0,32363.0, ,2.0,20.0,2.0,6482595.0,3.0,421.0,440.0,2330,93200.0,Dealer_Hedging,379000.0,2330,台積電,TW0002330008,6602661693,19327718765,25.46,74.53,100.0,100.0,25930380458,2021-05-19,
2021-05-25,2330,1046.0,21.0,6482595.0,1647.0,31845.0,32467.0, ,15.0,55.0,1.0,6482595.0,144.0,509.0,421.0,2330,24804435.0,Foreign_Investor,11933401.0,2330,台積電,TW0002330008,6590359599,19340020859,25.41,74.58,100.0,100.0,25930380458,2021-05-19,
2021-05-25,2330,1046.0,21.0,6482595.0,1647.0,31845.0,32467.0, ,15.0,55.0,1.0,6482595.0,144.0,509.0,421.0,2330,0.0,Foreign_Dealer_Self,0.0,2330,台積電,TW0002330008,6590359599,19340020859,25.41,74.58,100.0,100.0,25930380458,2021-05-19,
2021-05-25,2330,1046.0,21.0,6482595.0,1647.0,31845.0,32467.0, ,15.0,55.0,1.0,6482595.0,144.0,509.0,421.0,2330,1319000.0,Investment_Trust,68000.0,2330,台積電,TW0002330008,6590359599,19340020859,25.41,74.58,100.0,100.0,25930380458,2021-05-19,
2021-05-25,2330,1046.0,21.0,6482595.0,1647.0,31845.0,32467.0, ,15.0,55.0,1.0,6482595.0,144.0,509.0,421.0,2330,216892.0,Dealer_self,264000.0,2330,台積電,TW0002330008,6590359599,19340020859,25.41,74.58,100.0,100.0,25930380458,2021-05-19,
2021-05-25,2330,1046.0,21.0,6482595.0,1647.0,31845.0,32467.0, ,15.0,55.0,1.0,6482595.0,144.0,509.0,421.0,2330,55055.0,Dealer_Hedging,21000.0,2330,台積電,TW0002330008,6590359599,19340020859,25.41,74.58,100.0,100.0,25930380458,2021-05-19,
2021-05-26,2330,380.0,37.0,6482595.0,1090.0,31098.0,31845.0, ,1.0,21.0,0.0,6482595.0,41.0,529.0,509.0,2330,12364715.0,Foreign_Investor,8964264.0,2330,台積電,TW0002330008,6585216043,19345164415,25.39,74.6,100.0,100.0,25930380458,2021-05-19,
2021-05-26,2330,380.0,37.0,6482595.0,1090.0,31098.0,31845.0, ,1.0,21.0,0.0,6482595.0,41.0,529.0,509.0,2330,0.0,Foreign_Dealer_Self,0.0,2330,台積電,TW0002330008,6585216043,19345164415,25.39,74.6,100.0,100.0,25930380458,2021-05-19,
2021-05-26,2330,380.0,37.0,6482595.0,1090.0,31098.0,31845.0, ,1.0,21.0,0.0,6482595.0,41.0,529.0,509.0,2330,1172000.0,Investment_Trust,9000.0,2330,台積電,TW0002330008,6585216043,19345164415,25.39,74.6,100.0,100.0,25930380458,2021-05-19,
2021-05-26,2330,380.0,37.0,6482595.0,1090.0,31098.0,31845.0, ,1.0,21.0,0.0,6482595.0,41.0,529.0,509.0,2330,717000.0,Dealer_self,304000.0,2330,台積電,TW0002330008,6585216043,19345164415,25.39,74.6,100.0,100.0,25930380458,2021-05-19,
2021-05-26,2330,380.0,37.0,6482595.0,1090.0,31098.0,31845.0, ,1.0,21.0,0.0,6482595.0,41.0,529.0,509.0,2330,17000.0,Dealer_Hedging,140000.0,2330,台積電,TW0002330008,6585216043,19345164415,25.39,74.6,100.0,100.0,25930380458,2021-05-19,
2021-05-27,2330,732.0,8.0,6482595.0,388.0,31434.0,31098.0, ,9.0,157.0,3.0,6482595.0,56.0,425.0,529.0,2330,53536555.0,Foreign_Investor,61584934.0,2330,台積電,TW0002330008,6593264422,19337116036,25.42,74.57,100.0,100.0,25930380458,2021-05-19,
2021-05-27,2330,732.0,8.0,6482595.0,388.0,31434.0,31098.0, ,9.0,157.0,3.0,6482595.0,56.0,425.0,529.0,2330,0.0,Foreign_Dealer_Self,0.0,2330,台積電,TW0002330008,6593264422,19337116036,25.42,74.57,100.0,100.0,25930380458,2021-05-19,
2021-05-27,2330,732.0,8.0,6482595.0,388.0,31434.0,31098.0, ,9.0,157.0,3.0,6482595.0,56.0,425.0,529.0,2330,1095109.0,Investment_Trust,21000.0,2330,台積電,TW0002330008,6593264422,19337116036,25.42,74.57,100.0,100.0,25930380458,2021-05-19,
2021-05-27,2330,732.0,8.0,6482595.0,388.0,31434.0,31098.0, ,9.0,157.0,3.0,6482595.0,56.0,425.0,529.0,2330,204000.0,Dealer_self,671675.0,2330,台積電,TW0002330008,6593264422,19337116036,25.42,74.57,100.0,100.0,25930380458,2021-05-19,
2021-05-27,2330,732.0,8.0,6482595.0,388.0,31434.0,31098.0, ,9.0,157.0,3.0,6482595.0,56.0,425.0,529.0,2330,44000.0,Dealer_Hedging,147999.0,2330,台積電,TW0002330008,6593264422,19337116036,25.42,74.57,100.0,100.0,25930380458,2021-05-19,
2021-05-28,2330,1334.0,11.0,6482595.0,1205.0,31552.0,31434.0, ,35.0,55.0,0.0,6482595.0,57.0,427.0,425.0,2330,20201104.0,Foreign_Investor,11034323.0,2330,台積電,TW0002330008,6584211427,19346169031,25.39,74.6,100.0,100.0,25930380458,2021-05-19,
2021-05-28,2330,1334.0,11.0,6482595.0,1205.0,31552.0,31434.0, ,35.0,55.0,0.0,6482595.0,57.0,427.0,425.0,2330,0.0,Foreign_Dealer_Self,0.0,2330,台積電,TW0002330008,6584211427,19346169031,25.39,74.6,100.0,100.0,25930380458,2021-05-19,
2021-05-28,2330,1334.0,11.0,6482595.0,1205.0,31552.0,31434.0, ,35.0,55.0,0.0,6482595.0,57.0,427.0,425.0,2330,547000.0,Investment_Trust,38000.0,2330,台積電,TW0002330008,6584211427,19346169031,25.39,74.6,100.0,100.0,25930380458,2021-05-19,
2021-05-28,2330,1334.0,11.0,6482595.0,1205.0,31552.0,31434.0, ,35.0,55.0,0.0,6482595.0,57.0,427.0,425.0,2330,633178.0,Dealer_self,80974.0,2330,台積電,TW0002330008,6584211427,19346169031,25.39,74.6,100.0,100.0,25930380458,2021-05-19,
2021-05-28,2330,1334.0,11.0,6482595.0,1205.0,31552.0,31434.0, ,35.0,55.0,0.0,6482595.0,57.0,427.0,425.0,2330,252000.0,Dealer_Hedging,13000.0,2330,台積電,TW0002330008,6584211427,19346169031,25.39,74.6,100.0,100.0,25930380458,2021-05-19,
